Price,Close,High,Low,Open,Volume
Ticker,FICO,FICO,FICO,FICO,FICO
Date,,,,,
2024-12-19,2044.8900146484375,2091.9599609375,2036.6500244140625,2055.139892578125,223000
2024-12-20,2090.97998046875,2090.97998046875,2030.0,2030.0,298700
2024-12-23,2080.429931640625,2091.320068359375,2059.60009765625,2080.1201171875,71800
2024-12-24,2104.989990234375,2105.199951171875,2083.070068359375,2086.719970703125,39400
2024-12-26,2062.7099609375,2093.449951171875,2058.18994140625,2093.449951171875,129100
2024-12-27,2037.3299560546875,2054.2900390625,2017.0,2054.2900390625,103700
2024-12-30,2013.6500244140625,2031.5,1981.0,2007.27001953125,105200
2024-12-31,1990.9300537109375,2012.6700439453125,1974.4100341796875,2012.6700439453125,168400
2025-01-02,1995.9200439453125,2029.0,1985.18994140625,2005.0,160100
2025-01-03,1966.260009765625,2020.0,1958.949951171875,2003.1099853515625,197200
2025-01-06,1968.010009765625,1980.050048828125,1944.4200439453125,1976.0899658203125,186400
2025-01-07,1935.1600341796875,1970.1400146484375,1923.4200439453125,1968.010009765625,139900
2025-01-08,1964.4200439453125,1969.219970703125,1924.47998046875,1925.25,165500
2025-01-10,1917.6300048828125,1944.6800537109375,1908.0,1944.6800537109375,111500
2025-01-13,1911.97998046875,1915.3499755859375,1881.280029296875,1889.6400146484375,120500
2025-01-14,1949.530029296875,1961.56005859375,1925.3699951171875,1928.6500244140625,99500
2025-01-15,2030.469970703125,2030.469970703125,1983.3499755859375,2016.969970703125,238100
2025-01-16,1969.6800537109375,2066.679931640625,1963.5400390625,2034.68994140625,197800
2025-01-17,1900.5400390625,2007.949951171875,1876.1700439453125,2007.949951171875,362500
2025-01-21,1894.18994140625,1916.5899658203125,1876.8900146484375,1910.0400390625,381300
2025-01-22,1880.3199462890625,1918.0899658203125,1842.18994140625,1918.0899658203125,283200
2025-01-23,1854.5999755859375,1880.3199462890625,1831.22998046875,1880.3199462890625,405600
2025-01-24,1814.8499755859375,1865.1199951171875,1800.6700439453125,1855.3299560546875,400700
2025-01-27,1842.6400146484375,1842.6500244140625,1787.5699462890625,1802.02001953125,275600
2025-01-28,1851.0999755859375,1883.6199951171875,1820.0,1830.510009765625,214100
2025-01-29,1860.2099609375,1867.1300048828125,1837.1099853515625,1850.0,179100
2025-01-30,1866.4200439453125,1884.8499755859375,1859.52001953125,1872.68994140625,120700
2025-01-31,1873.56005859375,1903.7900390625,1866.050048828125,1876.1099853515625,199100
2025-02-03,1827.9599609375,1846.050048828125,1794.199951171875,1832.4200439453125,266800
2025-02-04,1809.699951171875,1829.6700439453125,1791.989990234375,1816.6300048828125,242400
2025-02-05,1847.800048828125,1890.3399658203125,1610.4000244140625,1649.3399658203125,660200
2025-02-06,1887.300048828125,1892.199951171875,1841.199951171875,1847.800048828125,325300
2025-02-07,1858.8599853515625,1889.0799560546875,1813.1300048828125,1888.6800537109375,179000
2025-02-10,1857.3499755859375,1875.0,1851.8599853515625,1870.0,213700
2025-02-11,1797.1700439453125,1861.27001953125,1790.1600341796875,1861.27001953125,194600
2025-02-12,1767.4100341796875,1792.5999755859375,1755.6199951171875,1772.31005859375,212300
2025-02-13,1802.7900390625,1812.5999755859375,1761.4599609375,1785.0799560546875,149600
2025-02-14,1799.18994140625,1816.4300537109375,1789.43994140625,1800.0,99600
2025-02-18,1794.239990234375,1800.2900390625,1770.5699462890625,1789.0,124400
2025-02-19,1755.260009765625,1794.239990234375,1745.2900390625,1794.239990234375,200400
2025-02-20,1725.5400390625,1744.52001953125,1706.969970703125,1740.050048828125,149400
2025-02-21,1698.1099853515625,1724.4000244140625,1687.199951171875,1724.4000244140625,157600
2025-02-24,1732.199951171875,1740.0,1679.68994140625,1703.77001953125,183900
2025-02-25,1816.760009765625,1822.949951171875,1715.27001953125,1729.6700439453125,251700
2025-02-26,1869.969970703125,1924.3199462890625,1862.6600341796875,1875.0,223000
2025-02-27,1836.1800537109375,1895.31005859375,1827.5799560546875,1870.0,149600
2025-02-28,1886.3499755859375,1886.3499755859375,1832.9000244140625,1832.9000244140625,248500
2025-03-03,1864.8800048828125,1914.5,1851.8199462890625,1890.06005859375,215200
2025-03-04,1871.030029296875,1919.5999755859375,1846.050048828125,1848.5899658203125,247500
2025-03-05,1873.010009765625,1887.3599853515625,1856.52001953125,1870.800048828125,196900
2025-03-06,1816.510009765625,1874.6500244140625,1809.8499755859375,1833.72998046875,183300
2025-03-07,1834.1300048828125,1859.760009765625,1767.199951171875,1819.6099853515625,213600
2025-03-10,1695.3499755859375,1790.6099853515625,1688.800048828125,1790.6099853515625,279000
2025-03-11,1722.8499755859375,1751.3699951171875,1676.8599853515625,1695.3499755859375,280400
2025-03-12,1779.0,1792.1600341796875,1731.4100341796875,1756.02001953125,266000
2025-03-13,1743.5400390625,1770.0,1720.5799560546875,1770.0,159300
2025-03-14,1799.9000244140625,1814.6800537109375,1757.530029296875,1759.0,145900
2025-03-17,1845.8499755859375,1872.31005859375,1797.8900146484375,1797.8900146484375,200600
2025-03-18,1813.6099853515625,1851.43994140625,1794.0699462890625,1836.77001953125,131300
2025-03-19,1872.989990234375,1885.469970703125,1824.9300537109375,1827.4300537109375,154200
2025-03-20,1853.4599609375,1880.0899658203125,1849.0899658203125,1849.9599609375,141500
2025-03-21,1853.2900390625,1859.699951171875,1818.3499755859375,1841.8399658203125,216000
2025-03-24,1897.6600341796875,1906.9200439453125,1879.1500244140625,1886.5400390625,166000
2025-03-25,1919.6400146484375,1925.0,1893.280029296875,1897.0,142900
2025-03-26,1887.0,1919.6400146484375,1865.550048828125,1919.6400146484375,129000
2025-03-27,1872.280029296875,1890.4599609375,1849.989990234375,1886.719970703125,88800
2025-03-28,1835.239990234375,1874.0899658203125,1811.9599609375,1874.0899658203125,140100
2025-03-31,1844.1600341796875,1850.9300537109375,1784.6099853515625,1814.7099609375,198400
2025-04-01,1868.469970703125,1872.6300048828125,1825.3499755859375,1835.0999755859375,129300
2025-04-02,1889.8900146484375,1892.6300048828125,1824.510009765625,1843.8299560546875,105300
2025-04-03,1801.050048828125,1853.530029296875,1797.8800048828125,1820.0,152500
2025-04-04,1673.97998046875,1765.0,1673.5899658203125,1757.199951171875,300700
2025-04-07,1713.199951171875,1769.4100341796875,1585.1800537109375,1612.9000244140625,334800
2025-04-08,1677.1099853515625,1792.280029296875,1642.6400146484375,1770.0,210300
2025-04-09,1848.0,1870.8499755859375,1662.1199951171875,1665.4300537109375,306600
2025-04-10,1850.06005859375,1880.0,1799.0899658203125,1810.8800048828125,194400
2025-04-11,1888.449951171875,1902.8599853515625,1824.3399658203125,1831.8800048828125,230900
2025-04-14,1932.739990234375,1943.4300537109375,1892.02001953125,1904.0,209500
2025-04-15,1923.9300537109375,1957.1700439453125,1911.780029296875,1935.0,221400
2025-04-16,1899.780029296875,1936.8299560546875,1882.2900390625,1900.800048828125,177200
2025-04-17,1908.68994140625,1931.0699462890625,1888.27001953125,1913.9300537109375,151100
2025-04-21,1816.0799560546875,1896.8199462890625,1791.22998046875,1891.6700439453125,127100
2025-04-22,1872.9000244140625,1886.47998046875,1838.3299560546875,1848.9200439453125,116400
2025-04-23,1926.06005859375,1971.1199951171875,1919.0,1943.1199951171875,168400
2025-04-24,1936.81005859375,1951.9300537109375,1922.010009765625,1940.030029296875,181700
2025-04-25,1952.31005859375,1956.75,1885.6199951171875,1933.1400146484375,182400
2025-04-28,1943.27001953125,1955.739990234375,1920.0899658203125,1952.0,201300
2025-04-29,1961.5,1978.81005859375,1946.5799560546875,1948.0,198500
2025-04-30,1989.6800537109375,2016.780029296875,1910.0,1910.0,270100
2025-05-01,2001.6800537109375,2046.449951171875,1946.1600341796875,1999.6300048828125,197900
2025-05-02,2048.169921875,2072.52001953125,2023.5,2025.5,204400
2025-05-05,2080.409912109375,2112.050048828125,2037.9200439453125,2037.9200439453125,170000
2025-05-06,2060.860107421875,2090.0,2035.93994140625,2053.56005859375,116500
2025-05-07,2095.030029296875,2101.219970703125,2056.81005859375,2057.89990234375,160000
2025-05-08,2105.760009765625,2129.64990234375,2089.530029296875,2105.0,184800
2025-05-09,2088.219970703125,2131.169921875,2083.639892578125,2105.85009765625,139200
2025-05-12,2130.0,2150.860107421875,2116.989990234375,2150.860107421875,182000
2025-05-13,2136.030029296875,2173.31005859375,2131.6298828125,2135.0,150900
2025-05-14,2125.89990234375,2170.0,2113.06005859375,2141.340087890625,108200
2025-05-15,2180.43994140625,2188.510009765625,2139.590087890625,2139.590087890625,161800
2025-05-16,2201.889892578125,2210.929931640625,2180.340087890625,2193.43994140625,163800
2025-05-19,2206.010009765625,2217.60009765625,2178.7900390625,2190.0,201900
2025-05-20,2027.0,2199.919921875,1900.0,2191.760009765625,579400
2025-05-21,1707.93994140625,1964.5999755859375,1658.0400390625,1964.5999755859375,941700
2025-05-22,1700.3199462890625,1800.0,1694.1099853515625,1720.2099609375,609300
2025-05-23,1694.3599853515625,1724.0699462890625,1672.5,1690.7099609375,290100
2025-05-27,1503.6199951171875,1739.2099609375,1484.2900390625,1721.8900146484375,1000400
2025-05-28,1619.93994140625,1648.949951171875,1525.0,1543.5799560546875,735800
2025-05-29,1685.0,1688.7900390625,1624.68994140625,1645.0,558500
2025-05-30,1726.280029296875,1750.0,1675.6400146484375,1683.0799560546875,446500
2025-06-02,1748.260009765625,1751.2900390625,1700.3299560546875,1708.7099609375,318900
2025-06-03,1741.550048828125,1768.739990234375,1721.4200439453125,1743.3599853515625,270800
2025-06-04,1755.030029296875,1764.5999755859375,1728.27001953125,1735.030029296875,193400
2025-06-05,1771.9000244140625,1785.8199462890625,1742.93994140625,1757.800048828125,161900
2025-06-06,1775.0999755859375,1783.0,1760.22998046875,1781.030029296875,176300
2025-06-09,1749.4100341796875,1784.1099853515625,1720.72998046875,1780.5,234800
2025-06-10,1785.0,1788.7099609375,1733.9300537109375,1752.9100341796875,198000
2025-06-11,1805.0,1816.780029296875,1779.8299560546875,1780.6600341796875,220300
2025-06-12,1784.3699951171875,1840.6199951171875,1772.1300048828125,1819.5400390625,217900
2025-06-13,1784.5699462890625,1799.949951171875,1746.5999755859375,1755.449951171875,268900
2025-06-16,1814.3900146484375,1833.780029296875,1783.9300537109375,1783.9300537109375,185900
2025-06-17,1776.93994140625,1819.800048828125,1776.3299560546875,1799.949951171875,208400
2025-06-18,1763.6400146484375,1811.81005859375,1760.8699951171875,1777.56005859375,219800
2025-06-20,1804.8199462890625,1827.760009765625,1782.4200439453125,1802.75,261300
2025-06-23,1881.25,1893.030029296875,1794.239990234375,1806.9599609375,259700
2025-06-24,1926.52001953125,1930.8599853515625,1873.530029296875,1891.3800048828125,211600
2025-06-25,1893.449951171875,1940.5999755859375,1893.449951171875,1925.43994140625,185000
2025-06-26,1815.8399658203125,1896.030029296875,1780.510009765625,1896.030029296875,320000
2025-06-27,1816.260009765625,1880.9300537109375,1731.800048828125,1820.0,446000
2025-06-30,1827.9599609375,1834.2099609375,1795.9300537109375,1822.81005859375,296100
2025-07-01,1843.1800537109375,1846.300048828125,1801.719970703125,1806.4200439453125,185400
2025-07-02,1842.780029296875,1847.4100341796875,1811.969970703125,1825.3399658203125,177300
2025-07-03,1855.3800048828125,1866.5999755859375,1825.010009765625,1825.010009765625,88800
2025-07-07,1869.8299560546875,1905.3299560546875,1850.6300048828125,1863.68994140625,191600
2025-07-08,1703.1700439453125,1894.9100341796875,1520.0,1878.8599853515625,1366100
2025-07-09,1591.72998046875,1694.0,1587.0699462890625,1665.010009765625,665500
2025-07-10,1584.3800048828125,1635.300048828125,1574.81005859375,1591.8900146484375,566200
2025-07-11,1544.22998046875,1597.9599609375,1535.0,1581.0799560546875,379500
2025-07-14,1547.02001953125,1567.199951171875,1500.050048828125,1540.6700439453125,393700
2025-07-15,1507.1500244140625,1550.25,1477.1199951171875,1544.199951171875,623700
2025-07-16,1536.75,1546.0400390625,1484.800048828125,1512.9000244140625,450200
2025-07-17,1525.2900390625,1563.760009765625,1521.530029296875,1538.530029296875,291800
2025-07-18,1541.6199951171875,1544.4200439453125,1520.75,1533.3900146484375,190000
2025-07-21,1531.0899658203125,1568.0,1531.0899658203125,1545.72998046875,252700
2025-07-22,1531.6300048828125,1547.18994140625,1512.6300048828125,1530.0,313600
2025-07-23,1531.260009765625,1543.949951171875,1512.25,1525.0,248600
2025-07-24,1535.800048828125,1553.5999755859375,1527.530029296875,1536.0699462890625,220100
2025-07-25,1532.52001953125,1561.239990234375,1529.43994140625,1540.0,134000
2025-07-28,1513.72998046875,1536.9599609375,1510.9300537109375,1529.510009765625,187500
2025-07-29,1505.06005859375,1535.0,1494.010009765625,1528.469970703125,276400
2025-07-30,1527.800048828125,1540.239990234375,1501.93994140625,1507.8299560546875,273000
2025-07-31,1436.719970703125,1527.5,1354.47998046875,1512.0,892500
2025-08-01,1381.0699462890625,1430.2099609375,1350.0,1425.0,798500
2025-08-04,1360.989990234375,1401.8699951171875,1348.0999755859375,1400.0,330100
2025-08-05,1343.1199951171875,1376.239990234375,1336.5,1368.8800048828125,418500
2025-08-06,1393.6099853515625,1393.6300048828125,1336.030029296875,1342.1400146484375,368700
2025-08-07,1333.6199951171875,1393.6099853515625,1333.6199951171875,1393.5,376200
2025-08-08,1320.8800048828125,1349.219970703125,1313.68994140625,1330.6500244140625,308600
2025-08-11,1311.260009765625,1329.719970703125,1305.1500244140625,1314.1199951171875,262500
2025-08-12,1318.699951171875,1327.22998046875,1301.010009765625,1315.1600341796875,191500
2025-08-13,1335.2900390625,1335.300048828125,1310.0,1326.8199462890625,481700
2025-08-14,1318.1800537109375,1334.93994140625,1300.0,1327.52001953125,461100
2025-08-15,1343.1600341796875,1351.8900146484375,1325.0799560546875,1332.3299560546875,217800
2025-08-18,1350.1400146484375,1378.260009765625,1348.4100341796875,1351.739990234375,204500
2025-08-19,1384.9300537109375,1400.5,1350.0899658203125,1352.2900390625,365900
2025-08-20,1344.1099853515625,1401.7900390625,1335.0,1382.1800537109375,481400
2025-08-21,1361.719970703125,1366.52001953125,1331.510009765625,1340.0,224400
2025-08-22,1415.9000244140625,1436.1199951171875,1367.0,1367.0,275400
2025-08-25,1423.8699951171875,1433.530029296875,1407.0,1416.3199462890625,213100
2025-08-26,1420.1300048828125,1431.1700439453125,1411.469970703125,1421.469970703125,468700
2025-08-27,1419.3699951171875,1425.0,1395.5999755859375,1415.6500244140625,306300
2025-08-28,1506.3699951171875,1506.9300537109375,1416.0,1418.0,367300
2025-08-29,1521.6400146484375,1530.030029296875,1490.6300048828125,1508.1099853515625,650900
2025-09-02,1504.8800048828125,1525.4200439453125,1481.219970703125,1505.0,334500
2025-09-03,1520.75,1523.199951171875,1481.280029296875,1481.280029296875,334700
2025-09-04,1518.9200439453125,1536.1800537109375,1500.0,1530.0,353100
2025-09-05,1531.989990234375,1559.3699951171875,1520.0,1537.9599609375,194700
2025-09-08,1538.199951171875,1542.510009765625,1523.800048828125,1534.739990234375,299900
2025-09-09,1546.56005859375,1553.800048828125,1531.0699462890625,1545.3499755859375,218300
2025-09-10,1530.3599853515625,1554.4100341796875,1522.25,1537.27001953125,436000
2025-09-11,1596.56005859375,1598.0,1529.6400146484375,1544.7900390625,300400
2025-09-12,1544.050048828125,1593.2900390625,1511.0400390625,1590.47998046875,224400
2025-09-15,1555.2099609375,1562.0,1548.22998046875,1553.030029296875,169800
2025-09-16,1553.5400390625,1563.050048828125,1549.1600341796875,1560.0,165200
2025-09-17,1551.8299560546875,1602.9200439453125,1551.52001953125,1559.56005859375,360900
2025-09-18,1522.0999755859375,1589.8800048828125,1505.969970703125,1565.6300048828125,272200
2025-09-19,1477.2099609375,1543.989990234375,1464.800048828125,1533.3299560546875,520200
2025-09-22,1538.949951171875,1546.5999755859375,1460.9100341796875,1475.0,298400
2025-09-23,1534.77001953125,1550.6500244140625,1515.56005859375,1548.6800537109375,163000
2025-09-24,1543.1800537109375,1556.5899658203125,1526.8199462890625,1527.6199951171875,136600
2025-09-25,1548.3599853515625,1553.18994140625,1516.3199462890625,1533.6099853515625,173700
2025-09-26,1518.780029296875,1562.199951171875,1511.550048828125,1542.989990234375,199000
2025-09-29,1525.43994140625,1542.25,1520.2099609375,1521.050048828125,144300
2025-09-30,1496.530029296875,1523.93994140625,1488.4000244140625,1523.5,262300
2025-10-01,1512.7099609375,1535.0,1484.22998046875,1506.31005859375,238700
2025-10-02,1784.6800537109375,1998.010009765625,1692.3299560546875,1785.5,1710100
2025-10-03,1850.6500244140625,1880.1600341796875,1786.8299560546875,1786.8699951171875,598500
2025-10-06,1850.1800537109375,1886.280029296875,1829.1199951171875,1862.1199951171875,482200
2025-10-07,1879.550048828125,1881.2099609375,1825.0,1841.7900390625,362800
2025-10-08,1695.010009765625,1835.9300537109375,1688.68994140625,1821.3900146484375,770800
2025-10-09,1708.77001953125,1730.22998046875,1672.6600341796875,1693.4000244140625,322100
2025-10-10,1665.2099609375,1723.5699462890625,1652.1400146484375,1716.8900146484375,297700
2025-10-13,1649.989990234375,1716.1199951171875,1648.31005859375,1658.1500244140625,288500
2025-10-14,1649.510009765625,1655.81005859375,1581.47998046875,1641.7099609375,403700
2025-10-15,1636.6500244140625,1652.8900146484375,1611.93994140625,1641.280029296875,273300
2025-10-16,1620.1400146484375,1642.010009765625,1607.5,1622.2900390625,287600
2025-10-17,1616.0,1638.75,1604.3399658203125,1624.6300048828125,256500
2025-10-20,1620.3900146484375,1653.1500244140625,1617.3399658203125,1630.0899658203125,160800
2025-10-21,1565.8299560546875,1623.4100341796875,1564.5999755859375,1623.4100341796875,397100
2025-10-22,1573.93994140625,1594.9300537109375,1548.780029296875,1560.5,395500
2025-10-23,1615.3599853515625,1628.739990234375,1572.760009765625,1575.0,331100
2025-10-24,1667.0,1669.1800537109375,1624.5,1627.1700439453125,189400
2025-10-27,1685.0899658203125,1696.3399658203125,1673.75,1676.969970703125,216100
2025-10-28,1666.6400146484375,1682.760009765625,1660.0400390625,1680.0,184200
2025-10-29,1566.9000244140625,1649.9200439453125,1565.0,1647.8699951171875,261400
2025-10-30,1585.3599853515625,1626.56005859375,1561.6099853515625,1569.3299560546875,250200
2025-10-31,1659.530029296875,1671.0,1566.6400146484375,1566.6400146484375,311400
2025-11-03,1650.510009765625,1664.6600341796875,1619.219970703125,1653.0,248200
2025-11-04,1606.0999755859375,1656.949951171875,1591.6600341796875,1636.0,266100
2025-11-05,1629.199951171875,1638.43994140625,1591.219970703125,1598.4000244140625,248100
2025-11-06,1674.800048828125,1768.199951171875,1668.9200439453125,1685.0,408300
2025-11-07,1740.0,1740.6300048828125,1646.5,1646.5,252200
2025-11-10,1756.3399658203125,1807.0,1725.0,1745.5,278000
2025-11-11,1797.68994140625,1835.0,1755.719970703125,1755.719970703125,276400
2025-11-12,1777.9100341796875,1834.3299560546875,1773.4599609375,1805.77001953125,219500
2025-11-13,1737.27001953125,1791.3499755859375,1736.25,1776.0,139100
2025-11-14,1741.3699951171875,1760.7900390625,1691.3699951171875,1719.6400146484375,118000
2025-11-17,1760.25,1768.25,1732.97998046875,1750.22998046875,187800
2025-11-18,1724.969970703125,1761.68994140625,1719.989990234375,1760.25,173400
2025-11-19,1736.1600341796875,1748.1099853515625,1702.75,1722.4599609375,124600
2025-11-20,1720.550048828125,1780.969970703125,1709.3299560546875,1750.0,140500
2025-11-21,1788.199951171875,1820.9000244140625,1721.5999755859375,1724.8499755859375,301100
2025-11-24,1748.25,1794.1800537109375,1724.47998046875,1787.0,278900
2025-11-25,1810.0,1820.75,1737.780029296875,1745.0,195500
2025-11-26,1804.2408447265625,1835.0,1793.7900390625,1817.925048828125,59769
